OrderID,CustomerID,OrderDate,Status,Channel
691,641,2025-11-05,Delivered,Mobile
692,639,2025-02-22,Delivered,Web
693,601,2025-02-28,Delivered,Alexa
694,226,2025-03-10,Processing,Alexa
695,403,2025-05-16,Shipped,Mobile
696,391,2025-06-08,Cancelled,Mobile
697,1,2025-01-18,Processing,Alexa
698,349,2025-11-09,Processing,Mobile
699,701,2025-04-11,Delivered,Mobile
700,252,2025-02-16,Cancelled,Alexa
701,688,2025-04-30,Cancelled,Web
702,254,2025-07-08,Processing,Web
703,994,2025-11-12,Returned,Alexa
704,996,2025-10-29,Cancelled,Alexa
705,706,2025-08-20,Cancelled,Alexa
706,318,2025-01-28,Cancelled,Mobile
707,958,2025-05-19,Cancelled,Alexa
708,304,2025-01-27,Delivered,Alexa
709,420,2025-11-22,Returned,Alexa
710,587,2025-10-13,Shipped,Web
711,264,2025-11-21,Shipped,Web
712,203,2025-10-20,Delivered,Mobile
713,956,2025-05-09,Shipped,Web
714,112,2025-06-04,Delivered,Web
715,74,2025-05-07,Delivered,Web
716,68,2025-05-15,Returned,Mobile
717,873,2025-05-08,Cancelled,Mobile
718,740,2025-08-23,Delivered,Alexa
719,453,2025-03-08,Delivered,Mobile
720,707,2025-04-14,Delivered,Mobile
721,994,2025-05-09,Returned,Mobile
722,185,2025-01-27,Processing,Alexa
723,592,2025-09-17,Delivered,Alexa
724,47,2025-09-12,Delivered,Alexa
725,425,2025-08-06,Cancelled,Alexa
726,570,2025-09-19,Processing,Alexa
727,914,2025-12-22,Shipped,Web
728,29,2025-01-23,Shipped,Web
729,448,2025-02-14,Cancelled,Alexa
730,823,2025-06-16,Cancelled,Alexa
731,103,2025-02-25,Cancelled,Alexa
732,617,2025-08-10,Returned,Web
733,518,2025-08-30,Returned,Mobile
734,167,2025-03-27,Shipped,Web
735,919,2025-12-02,Delivered,Mobile
736,416,2025-12-29,Cancelled,Web
737,692,2025-07-14,Returned,Web
738,694,2025-11-15,Processing,Web
739,804,2025-10-30,Shipped,Alexa
740,12,2025-06-20,Cancelled,Alexa
741,971,2025-02-19,Processing,Mobile
742,124,2025-05-04,Processing,Web
743,616,2025-05-09,Delivered,Web
744,457,2025-06-18,Cancelled,Mobile
745,426,2025-01-24,Shipped,Web
746,212,2025-03-06,Processing,Web
747,412,2025-04-26,Returned,Mobile
748,731,2025-10-04,Shipped,Mobile
749,436,2025-07-19,Shipped,Web
750,804,2025-10-27,Delivered,Web
751,153,2025-05-31,Returned,Alexa
752,251,2025-11-11,Cancelled,Alexa
753,563,2025-01-11,Returned,Web
754,42,2025-12-10,Delivered,Alexa
755,657,2025-03-27,Cancelled,Web
756,882,2025-09-21,Processing,Alexa
757,905,2025-10-20,Shipped,Alexa
758,465,2025-06-13,Cancelled,Alexa
759,497,2025-07-24,Returned,Mobile
760,733,2025-12-06,Shipped,Web
761,660,2025-05-15,Cancelled,Alexa
762,285,2025-12-14,Returned,Web
763,806,2025-10-19,Shipped,Web
764,609,2025-06-05,Returned,Web
765,255,2025-02-17,Delivered,Mobile
766,911,2025-03-24,Delivered,Mobile
767,196,2025-09-11,Returned,Alexa
768,54,2025-08-14,Returned,Alexa
769,810,2025-09-20,Returned,Mobile
770,96,2025-05-24,Returned,Mobile
771,506,2025-08-10,Processing,Mobile
772,351,2025-07-19,Delivered,Mobile
773,307,2025-10-18,Returned,Mobile
774,43,2025-11-11,Cancelled,Mobile
775,745,2025-08-31,Processing,Mobile
776,970,2025-09-11,Shipped,Web
777,377,2025-12-02,Processing,Web
778,784,2025-06-09,Returned,Web
779,966,2025-03-28,Shipped,Alexa
780,551,2025-04-15,Cancelled,Web
781,54,2025-09-05,Delivered,Alexa
782,805,2025-07-27,Cancelled,Alexa
783,898,2025-07-23,Cancelled,Mobile
784,18,2025-06-16,Processing,Alexa
785,354,2025-09-15,Delivered,Mobile
786,320,2025-05-01,Returned,Mobile
787,992,2025-06-17,Cancelled,Web
788,738,2025-10-20,Shipped,Mobile
789,33,2025-06-05,Processing,Alexa
790,548,2025-11-24,Shipped,Alexa
791,845,2025-11-10,Processing,Alexa
792,570,2025-04-23,Shipped,Mobile
793,958,2025-07-04,Cancelled,Web
794,972,2025-03-07,Delivered,Web
795,7,2025-01-22,Cancelled,Mobile
796,96,2025-03-12,Returned,Mobile
797,102,2025-11-26,Delivered,Mobile
798,936,2025-08-05,Delivered,Mobile
799,239,2025-12-20,Cancelled,Mobile
800,488,2025-08-25,Processing,Mobile
801,173,2025-04-24,Returned,Mobile
802,817,2025-11-03,Shipped,Alexa
803,499,2025-05-15,Cancelled,Mobile
804,207,2025-10-30,Cancelled,Mobile
805,223,2025-08-16,Delivered,Web
806,129,2025-12-06,Shipped,Mobile
807,489,2025-11-18,Returned,Alexa
808,202,2025-03-06,Cancelled,Alexa
809,393,2025-11-17,Delivered,Web
810,447,2025-09-30,Returned,Alexa
811,572,2025-05-09,Returned,Alexa
812,848,2025-08-09,Processing,Web
813,430,2025-07-03,Returned,Alexa
814,27,2025-04-25,Shipped,Web
815,111,2025-03-30,Delivered,Mobile
816,708,2025-04-16,Returned,Mobile
817,486,2025-04-22,Cancelled,Mobile
818,354,2025-07-24,Delivered,Alexa
819,782,2025-08-31,Returned,Mobile
820,655,2025-07-23,Shipped,Mobile
821,289,2025-08-03,Shipped,Web
822,210,2025-03-23,Delivered,Alexa
823,880,2025-12-07,Shipped,Mobile
824,198,2025-06-12,Returned,Mobile
825,511,2025-02-24,Shipped,Alexa
826,994,2025-03-04,Cancelled,Web
827,244,2025-01-22,Processing,Web
828,242,2025-03-19,Processing,Mobile
829,686,2025-08-24,Cancelled,Web
830,236,2025-01-13,Shipped,Mobile
831,894,2025-01-09,Processing,Web
832,330,2025-08-14,Cancelled,Web
833,146,2025-03-07,Returned,Web
834,550,2025-01-22,Cancelled,Mobile
835,735,2025-07-29,Shipped,Web
836,670,2025-07-31,Shipped,Mobile
837,101,2025-02-13,Shipped,Alexa
838,361,2025-09-13,Cancelled,Mobile
839,795,2025-05-05,Delivered,Alexa
840,856,2025-06-28,Cancelled,Mobile
841,970,2025-04-16,Processing,Alexa
842,730,2025-02-01,Returned,Web
843,842,2025-07-07,Returned,Alexa
844,193,2025-12-06,Cancelled,Mobile
845,2,2025-09-15,Shipped,Mobile
846,580,2025-01-28,Shipped,Web
847,239,2025-02-17,Delivered,Web
848,299,2025-09-09,Returned,Mobile
849,662,2025-05-07,Shipped,Mobile
850,689,2025-09-15,Cancelled,Alexa
851,200,2025-05-07,Returned,Web
852,841,2025-04-22,Processing,Mobile
853,771,2025-04-18,Delivered,Alexa
854,924,2025-01-27,Processing,Alexa
855,513,2025-12-23,Delivered,Alexa
856,529,2025-04-05,Cancelled,Mobile
857,934,2025-07-24,Shipped,Alexa
858,839,2025-11-07,Processing,Web
859,284,2025-07-28,Returned,Mobile
860,445,2025-09-06,Processing,Web
861,406,2025-02-22,Delivered,Mobile
862,572,2025-01-24,Delivered,Web
863,761,2025-04-19,Cancelled,Alexa
864,502,2025-09-09,Delivered,Alexa
865,741,2025-08-08,Returned,Alexa
866,154,2025-01-29,Cancelled,Web
867,601,2025-09-11,Cancelled,Web
868,563,2025-06-08,Cancelled,Alexa
869,849,2025-01-04,Returned,Alexa
870,964,2025-05-28,Shipped,Mobile
871,142,2025-07-01,Returned,Mobile
872,536,2025-07-14,Cancelled,Alexa
873,492,2025-06-24,Shipped,Web
874,421,2025-05-17,Cancelled,Alexa
875,128,2025-10-09,Returned,Alexa
876,706,2025-08-23,Shipped,Web
877,593,2025-10-30,Shipped,Alexa
878,779,2025-09-08,Returned,Mobile
879,498,2025-07-07,Delivered,Alexa
880,240,2025-12-19,Returned,Web
881,567,2025-04-18,Shipped,Alexa
882,596,2025-05-01,Processing,Alexa
883,264,2025-01-21,Shipped,Alexa
884,388,2025-06-27,Processing,Mobile
885,901,2025-11-15,Processing,Alexa
886,978,2025-10-22,Processing,Mobile
887,438,2025-06-03,Delivered,Alexa
888,181,2025-06-09,Delivered,Web
889,320,2025-03-14,Cancelled,Alexa
890,341,2025-07-06,Processing,Web
891,166,2025-01-31,Cancelled,Alexa
892,818,2025-10-13,Shipped,Alexa
893,905,2025-03-27,Cancelled,Alexa
894,521,2025-01-08,Delivered,Alexa
895,38,2025-07-16,Delivered,Web
896,303,2025-03-01,Processing,Web
897,191,2025-06-20,Cancelled,Mobile
898,205,2025-01-10,Processing,Alexa
899,459,2025-07-05,Processing,Mobile
900,754,2025-02-01,Processing,Web
901,810,2025-06-07,Returned,Mobile
902,889,2025-12-23,Delivered,Web
903,282,2025-10-12,Shipped,Web
904,223,2025-11-25,Returned,Alexa
905,272,2025-07-20,Shipped,Mobile
906,914,2025-10-05,Processing,Alexa
907,788,2025-09-23,Shipped,Mobile
908,605,2025-07-27,Delivered,Mobile
909,707,2025-07-31,Delivered,Alexa
910,188,2025-12-04,Processing,Web
911,557,2025-02-12,Delivered,Web
912,10,2025-11-16,Processing,Mobile
913,652,2025-02-09,Returned,Mobile
914,178,2025-01-06,Processing,Web
915,479,2025-09-19,Delivered,Alexa
916,653,2025-02-12,Shipped,Alexa
917,838,2025-11-30,Delivered,Alexa
918,572,2025-07-21,Returned,Web
919,764,2025-07-22,Cancelled,Mobile
920,419,2025-07-28,Processing,Web
921,606,2025-06-28,Cancelled,Web
922,640,2025-11-27,Processing,Web
923,264,2025-03-18,Delivered,Alexa
924,252,2025-06-26,Delivered,Alexa
925,571,2025-03-03,Delivered,Alexa
926,886,2025-10-24,Returned,Web
927,609,2025-12-05,Delivered,Alexa
928,218,2025-10-17,Shipped,Alexa
929,451,2025-06-20,Cancelled,Web
930,954,2025-06-01,Cancelled,Alexa
931,842,2025-08-02,Delivered,Mobile
932,813,2025-03-31,Cancelled,Web
933,674,2025-01-13,Cancelled,Alexa
934,314,2025-08-19,Processing,Web
935,839,2025-06-05,Shipped,Mobile
936,839,2025-09-05,Shipped,Web
937,16,2025-03-02,Delivered,Web
938,151,2025-12-30,Returned,Alexa
939,934,2025-07-07,Cancelled,Mobile
940,850,2025-08-11,Returned,Web
941,776,2025-11-11,Shipped,Mobile
942,401,2025-01-30,Delivered,Alexa
943,703,2025-08-11,Cancelled,Web
944,651,2025-05-27,Cancelled,Alexa
945,554,2025-05-21,Returned,Alexa
946,622,2025-09-26,Returned,Web
947,920,2025-06-23,Delivered,Alexa
948,156,2025-04-10,Processing,Alexa
949,535,2025-09-04,Delivered,Alexa
950,869,2025-02-12,Cancelled,Web
951,134,2025-04-10,Shipped,Web
952,498,2025-01-31,Processing,Web
953,573,2025-12-03,Processing,Web
954,714,2025-06-03,Delivered,Mobile
955,669,2025-09-20,Processing,Web
956,222,2025-09-14,Delivered,Mobile
957,746,2025-04-05,Delivered,Alexa
958,953,2025-08-15,Delivered,Alexa
959,461,2025-09-27,Shipped,Web
960,38,2025-12-03,Delivered,Mobile
961,698,2025-11-24,Shipped,Web
962,878,2025-12-13,Shipped,Web
963,880,2025-10-19,Cancelled,Alexa
964,488,2025-01-14,Delivered,Mobile
965,206,2025-09-25,Shipped,Alexa
966,116,2025-08-28,Delivered,Alexa
967,740,2025-12-12,Delivered,Web
968,972,2025-06-12,Shipped,Mobile
969,952,2025-07-10,Processing,Alexa
970,139,2025-07-28,Delivered,Web
971,389,2025-01-22,Delivered,Web
972,914,2025-06-28,Returned,Mobile
973,884,2025-05-01,Cancelled,Mobile
974,460,2025-12-17,Returned,Web
975,451,2025-01-07,Cancelled,Alexa
976,789,2025-08-10,Delivered,Web
977,533,2025-12-15,Processing,Mobile
978,896,2025-09-15,Cancelled,Web
979,444,2025-04-16,Delivered,Web
980,126,2025-12-16,Delivered,Alexa
981,927,2025-08-19,Returned,Web
982,554,2025-04-14,Shipped,Mobile
983,233,2025-10-09,Cancelled,Web
984,622,2025-06-03,Shipped,Alexa
985,247,2025-07-11,Cancelled,Alexa
986,587,2025-09-21,Processing,Web
987,150,2025-02-20,Delivered,Mobile
988,372,2025-06-30,Processing,Web
989,402,2025-03-13,Delivered,Mobile
990,84,2025-09-09,Cancelled,Alexa
991,542,2025-11-22,Cancelled,Alexa
992,736,2025-05-26,Shipped,Web
993,351,2025-03-16,Returned,Mobile
994,436,2025-05-04,Processing,Alexa
995,2,2025-04-25,Processing,Mobile
996,49,2025-02-12,Delivered,Alexa
997,818,2025-09-02,Delivered,Mobile
998,342,2025-03-12,Processing,Mobile
999,421,2025-02-02,Delivered,Alexa
1000,806,2025-09-01,Cancelled,Mobile
1001,884,2025-09-16,Delivered,Web
1002,749,2025-09-30,Returned,Web
1003,282,2025-10-08,Cancelled,Mobile
1004,622,2025-06-23,Cancelled,Web
1005,515,2025-08-23,Returned,Alexa
1006,540,2025-12-25,Shipped,Alexa
1007,39,2025-12-11,Processing,Alexa
1008,774,2025-04-12,Shipped,Web
1009,929,2025-09-02,Delivered,Web
1010,335,2025-10-08,Processing,Alexa
1011,572,2025-01-11,Shipped,Web
1012,83,2025-11-30,Returned,Web
1013,458,2025-02-13,Returned,Mobile
1014,920,2025-08-27,Returned,Web
1015,359,2025-09-11,Shipped,Mobile
1016,562,2025-08-24,Returned,Alexa
1017,589,2025-09-30,Processing,Web
1018,502,2025-10-22,Cancelled,Mobile
1019,186,2025-06-01,Processing,Alexa
1020,368,2025-04-16,Processing,Web
1021,986,2025-05-08,Processing,Alexa
1022,627,2025-04-08,Shipped,Web
1023,478,2025-05-28,Returned,Web
1024,924,2025-12-10,Returned,Mobile
1025,55,2025-09-29,Delivered,Web
1026,749,2025-01-01,Cancelled,Alexa
1027,916,2025-09-20,Cancelled,Alexa
1028,437,2025-07-18,Returned,Web
1029,495,2025-02-24,Delivered,Alexa
1030,31,2025-01-12,Processing,Web
1031,794,2025-09-13,Processing,Web
1032,728,2025-04-29,Delivered,Alexa
1033,870,2025-12-25,Cancelled,Mobile
1034,23,2025-07-07,Shipped,Mobile
1035,816,2025-11-21,Cancelled,Mobile
1036,272,2025-11-28,Shipped,Alexa
1037,815,2025-03-25,Shipped,Mobile
1038,555,2025-12-03,Processing,Alexa
1039,395,2025-09-17,Cancelled,Web
1040,483,2025-06-15,Processing,Mobile
1041,159,2025-08-29,Delivered,Mobile
1042,443,2025-01-06,Delivered,Web
1043,970,2025-09-21,Processing,Alexa
1044,955,2025-07-08,Processing,Alexa
1045,589,2025-12-16,Delivered,Mobile
1046,379,2025-05-01,Delivered,Web
1047,440,2025-02-28,Delivered,Web
1048,195,2025-03-02,Delivered,Mobile
1049,990,2025-01-04,Cancelled,Mobile
1050,59,2025-11-05,Cancelled,Alexa
1051,88,2025-01-17,Returned,Web
1052,706,2025-11-04,Cancelled,Web
1053,675,2025-02-14,Returned,Web
1054,688,2025-04-16,Returned,Web
1055,528,2025-10-20,Returned,Web
1056,438,2025-07-01,Shipped,Alexa
1057,710,2025-06-22,Returned,Web
1058,718,2025-05-02,Shipped,Web
1059,846,2025-12-15,Delivered,Web
1060,986,2025-10-21,Delivered,Web
1061,720,2025-08-02,Returned,Alexa
1062,160,2025-03-21,Processing,Web
1063,993,2025-02-07,Processing,Mobile
1064,713,2025-06-25,Shipped,Alexa
1065,357,2025-09-15,Delivered,Alexa
1066,713,2025-02-21,Processing,Alexa
1067,305,2025-01-27,Shipped,Web
1068,652,2025-11-08,Processing,Alexa
1069,417,2025-09-09,Processing,Mobile
1070,892,2025-10-29,Processing,Alexa
1071,409,2025-08-10,Processing,Web
1072,923,2025-11-09,Processing,Alexa
1073,110,2025-07-10,Processing,Web
1074,921,2025-08-21,Shipped,Web
1075,620,2025-10-24,Delivered,Web
1076,220,2025-01-30,Processing,Mobile
1077,798,2025-04-01,Delivered,Web
1078,814,2025-09-24,Processing,Web
1079,25,2025-02-08,Cancelled,Alexa
1080,991,2025-04-24,Delivered,Web
1081,229,2025-06-08,Processing,Web
1082,960,2025-04-07,Cancelled,Mobile
1083,55,2025-12-07,Processing,Web
1084,54,2025-03-10,Processing,Alexa
1085,325,2025-01-11,Cancelled,Web
1086,594,2025-11-04,Delivered,Web
1087,14,2025-06-18,Processing,Alexa
1088,106,2025-09-05,Processing,Web
1089,600,2025-08-28,Shipped,Alexa
1090,434,2025-07-01,Delivered,Web
1091,771,2025-03-21,Shipped,Alexa
1092,691,2025-06-06,Processing,Mobile
1093,311,2025-08-23,Processing,Web
1094,819,2025-12-22,Shipped,Web
1095,454,2025-05-08,Delivered,Mobile
1096,165,2025-12-21,Cancelled,Web
1097,679,2025-03-12,Returned,Alexa
1098,948,2025-05-02,Delivered,Mobile
1099,361,2025-09-16,Shipped,Web
1100,599,2025-12-24,Cancelled,Alexa
1101,138,2025-04-22,Cancelled,Mobile
1102,569,2025-08-02,Returned,Web
1103,799,2025-09-18,Cancelled,Alexa
1104,52,2025-11-14,Processing,Mobile
1105,244,2025-08-22,Delivered,Web
1106,632,2025-10-06,Processing,Mobile
1107,14,2025-03-12,Delivered,Mobile
1108,492,2025-12-24,Processing,Mobile
1109,781,2025-07-09,Processing,Mobile
1110,23,2025-02-19,Delivered,Alexa
1111,328,2025-12-31,Returned,Alexa
1112,442,2025-10-01,Processing,Alexa
1113,732,2025-04-21,Delivered,Mobile
1114,933,2025-06-24,Shipped,Mobile
1115,416,2025-12-01,Returned,Web
1116,950,2025-06-16,Processing,Mobile
1117,781,2025-01-22,Shipped,Mobile
1118,881,2025-06-13,Returned,Alexa
1119,503,2025-06-27,Returned,Mobile
1120,455,2025-01-26,Cancelled,Alexa
1121,670,2025-05-17,Shipped,Alexa
1122,182,2025-12-18,Cancelled,Alexa
1123,735,2025-04-14,Cancelled,Mobile
1124,444,2025-04-01,Processing,Mobile
1125,874,2025-01-28,Shipped,Mobile
1126,12,2025-09-14,Delivered,Alexa
1127,146,2025-04-20,Delivered,Web
1128,561,2025-01-08,Delivered,Web
1129,633,2025-08-10,Cancelled,Alexa
1130,650,2025-02-03,Cancelled,Alexa
1131,721,2025-05-13,Shipped,Web
1132,187,2025-09-17,Processing,Web
1133,429,2025-07-17,Shipped,Web
1134,76,2025-09-23,Shipped,Alexa
1135,180,2025-09-05,Shipped,Alexa
1136,979,2025-08-19,Shipped,Alexa
1137,782,2025-02-25,Shipped,Mobile
1138,830,2025-07-07,Returned,Alexa
1139,607,2025-12-13,Returned,Alexa
1140,595,2025-04-15,Delivered,Alexa
1141,397,2025-04-05,Cancelled,Alexa
1142,60,2025-12-27,Shipped,Mobile
1143,306,2025-07-06,Cancelled,Web
1144,494,2025-10-25,Returned,Web
1145,360,2025-12-29,Cancelled,Mobile
1146,656,2025-09-19,Cancelled,Alexa
1147,568,2025-11-01,Cancelled,Alexa
1148,885,2025-07-30,Cancelled,Web
1149,234,2025-07-24,Shipped,Mobile
1150,686,2025-07-16,Shipped,Web
1151,922,2025-08-22,Delivered,Mobile
1152,265,2025-04-22,Returned,Alexa
1153,379,2025-11-18,Delivered,Web
1154,235,2025-02-28,Cancelled,Alexa
1155,752,2025-12-16,Cancelled,Alexa
1156,357,2025-06-07,Processing,Mobile
1157,600,2025-11-11,Delivered,Alexa
1158,126,2025-11-29,Shipped,Alexa
1159,158,2025-04-25,Processing,Web
1160,443,2025-12-29,Cancelled,Web
1161,638,2025-12-13,Delivered,Web
1162,213,2025-12-28,Delivered,Alexa
1163,629,2025-12-25,Delivered,Mobile
1164,519,2025-08-15,Shipped,Mobile
1165,895,2025-05-05,Shipped,Web
1166,543,2025-02-18,Processing,Alexa
1167,757,2025-12-16,Delivered,Mobile
1168,343,2025-01-23,Returned,Alexa
1169,88,2025-06-30,Processing,Mobile
1170,217,2025-12-07,Delivered,Mobile
1171,425,2025-04-01,Delivered,Alexa
1172,497,2025-10-11,Shipped,Web
1173,959,2025-05-20,Returned,Alexa
1174,554,2025-10-16,Shipped,Mobile
1175,66,2025-11-10,Returned,Alexa
1176,614,2025-04-08,Processing,Alexa
1177,572,2025-05-11,Shipped,Alexa
1178,642,2025-03-19,Returned,Alexa
1179,453,2025-01-16,Processing,Web
1180,945,2025-07-25,Processing,Alexa
1181,115,2025-08-24,Shipped,Mobile
1182,397,2025-07-01,Processing,Web
1183,439,2025-03-18,Processing,Alexa
1184,129,2025-07-06,Cancelled,Mobile
1185,845,2025-02-19,Delivered,Web
1186,429,2025-09-18,Returned,Alexa
1187,982,2025-12-03,Delivered,Alexa
1188,264,2025-09-04,Returned,Mobile
1189,319,2025-10-14,Delivered,Web
1190,286,2025-05-06,Processing,Mobile
1191,85,2025-03-03,Shipped,Mobile
1192,747,2025-09-12,Processing,Mobile
1193,379,2025-08-26,Cancelled,Alexa
1194,970,2025-08-08,Shipped,Mobile
1195,863,2025-01-05,Cancelled,Mobile
1196,641,2025-02-15,Cancelled,Web
1197,703,2025-09-18,Cancelled,Web
1198,73,2025-10-28,Cancelled,Mobile
1199,946,2025-02-24,Cancelled,Mobile
1200,950,2025-06-10,Delivered,Web
1201,287,2025-12-26,Cancelled,Web
1202,758,2025-05-22,Delivered,Alexa
1203,895,2025-11-15,Returned,Alexa
1204,635,2025-03-02,Delivered,Mobile
1205,771,2025-09-11,Delivered,Web
1206,787,2025-06-09,Cancelled,Alexa
1207,824,2025-01-29,Shipped,Alexa
1208,161,2025-01-19,Delivered,Mobile
1209,462,2025-11-25,Cancelled,Web
1210,902,2025-03-09,Processing,Mobile
1211,716,2025-11-18,Returned,Mobile
1212,301,2025-03-25,Processing,Mobile
1213,776,2025-12-13,Cancelled,Alexa
1214,36,2025-06-17,Returned,Mobile
1215,616,2025-03-29,Returned,Web
1216,532,2025-08-30,Cancelled,Mobile
1217,723,2025-01-20,Cancelled,Alexa
1218,689,2025-08-05,Delivered,Web
1219,444,2025-07-20,Delivered,Alexa
1220,469,2025-06-03,Cancelled,Alexa
1221,906,2025-03-25,Returned,Web
1222,983,2025-02-21,Shipped,Mobile
1223,712,2025-04-24,Returned,Web
1224,623,2025-05-10,Cancelled,Mobile
1225,192,2025-04-23,Processing,Mobile
1226,872,2025-04-27,Shipped,Mobile
1227,531,2025-12-12,Shipped,Alexa
1228,474,2025-12-27,Cancelled,Web
1229,497,2025-02-06,Delivered,Mobile
1230,612,2025-07-16,Delivered,Alexa
1231,114,2025-01-07,Cancelled,Web
1232,442,2025-06-18,Cancelled,Web
1233,81,2025-03-04,Processing,Web
1234,758,2025-04-06,Returned,Web
1235,954,2025-06-14,Processing,Alexa
1236,451,2025-03-21,Shipped,Alexa
1237,545,2025-09-07,Processing,Mobile
1238,332,2025-08-29,Shipped,Alexa
1239,527,2025-11-15,Processing,Web
1240,858,2025-09-02,Shipped,Web
1241,370,2025-01-24,Returned,Alexa
1242,375,2025-11-20,Cancelled,Mobile
1243,750,2025-07-12,Shipped,Web
1244,504,2025-07-29,Cancelled,Mobile
1245,417,2025-10-11,Delivered,Mobile
1246,758,2025-08-04,Returned,Web
1247,625,2025-10-05,Returned,Alexa
1248,677,2025-02-10,Processing,Alexa
1249,349,2025-08-23,Processing,Mobile
1250,473,2025-10-28,Processing,Mobile
1251,761,2025-08-16,Returned,Alexa
1252,865,2025-04-08,Processing,Mobile
1253,289,2025-03-30,Cancelled,Alexa
1254,6,2025-01-05,Processing,Web
1255,971,2025-01-21,Returned,Mobile
1256,267,2025-03-24,Cancelled,Web
1257,662,2025-11-18,Processing,Web
1258,75,2025-04-02,Shipped,Mobile
1259,801,2025-02-12,Cancelled,Web
1260,301,2025-12-26,Returned,Mobile
1261,864,2025-03-15,Shipped,Mobile
1262,343,2025-02-03,Returned,Alexa
1263,336,2025-08-19,Returned,Mobile
1264,981,2025-08-30,Shipped,Mobile
1265,535,2025-09-23,Processing,Alexa
1266,938,2025-11-08,Processing,Alexa
1267,571,2025-03-10,Delivered,Mobile
1268,784,2025-12-04,Shipped,Alexa
1269,229,2025-01-20,Cancelled,Web
1270,443,2025-08-12,Processing,Mobile
1271,235,2025-04-30,Returned,Web
1272,69,2025-10-09,Returned,Web
1273,169,2025-12-29,Returned,Web
1274,810,2025-03-28,Shipped,Alexa
1275,691,2025-01-20,Processing,Web
1276,26,2025-02-04,Cancelled,Mobile
1277,847,2025-08-11,Cancelled,Mobile
1278,658,2025-12-02,Delivered,Web
1279,386,2025-04-29,Shipped,Web
1280,235,2025-12-29,Cancelled,Mobile
1281,288,2025-02-17,Returned,Alexa
1282,340,2025-06-28,Cancelled,Alexa
1283,695,2025-09-30,Processing,Mobile
1284,775,2025-04-30,Returned,Web
1285,235,2025-08-06,Returned,Mobile
1286,85,2025-10-03,Cancelled,Web
1287,801,2025-10-08,Returned,Alexa
1288,585,2025-08-04,Returned,Mobile
1289,417,2025-11-16,Shipped,Web
1290,120,2025-07-22,Delivered,Web
1291,652,2025-07-26,Delivered,Web
1292,918,2025-09-08,Returned,Mobile
1293,835,2025-05-06,Processing,Web
1294,739,2025-10-07,Cancelled,Mobile
1295,244,2025-08-25,Processing,Web
1296,695,2025-04-29,Shipped,Web
1297,101,2025-12-23,Processing,Alexa
1298,710,2025-11-06,Cancelled,Alexa
1299,538,2025-09-03,Returned,Alexa
1300,782,2025-12-17,Cancelled,Mobile
1301,957,2025-05-21,Shipped,Web
1302,952,2025-09-11,Processing,Mobile
1303,624,2025-02-24,Returned,Alexa
1304,138,2025-06-04,Cancelled,Alexa
1305,668,2025-08-22,Processing,Web
1306,173,2025-04-09,Shipped,Mobile
1307,856,2025-04-08,Shipped,Web
1308,121,2025-07-07,Delivered,Alexa
1309,388,2025-03-17,Delivered,Alexa
1310,288,2025-08-26,Processing,Web
1311,609,2025-07-12,Delivered,Mobile
1312,70,2025-12-30,Returned,Mobile
1313,290,2025-03-01,Cancelled,Mobile
1314,117,2025-08-09,Returned,Web
1315,797,2025-07-25,Cancelled,Web
1316,972,2025-09-18,Delivered,Alexa
1317,457,2025-07-24,Delivered,Web
1318,114,2025-08-24,Processing,Mobile
1319,793,2025-10-25,Processing,Mobile
1320,157,2025-09-11,Returned,Mobile
1321,992,2025-03-25,Delivered,Alexa
1322,702,2025-11-20,Returned,Web
1323,702,2025-02-05,Returned,Alexa
1324,779,2025-07-13,Cancelled,Alexa
1325,372,2025-06-25,Returned,Web
1326,275,2025-12-21,Cancelled,Mobile
1327,231,2025-04-11,Shipped,Alexa
1328,812,2025-01-31,Shipped,Alexa
1329,897,2025-04-01,Processing,Mobile
1330,710,2025-06-07,Delivered,Alexa
1331,107,2025-04-09,Delivered,Web
1332,168,2025-11-19,Cancelled,Mobile
1333,557,2025-11-26,Cancelled,Alexa
1334,503,2025-01-19,Cancelled,Alexa
1335,525,2025-06-26,Cancelled,Web
1336,325,2025-02-02,Delivered,Alexa
1337,28,2025-04-22,Returned,Mobile
1338,377,2025-08-19,Processing,Alexa
1339,443,2025-01-14,Processing,Mobile
1340,31,2025-03-13,Delivered,Alexa
1341,647,2025-04-07,Processing,Web
1342,852,2025-10-11,Returned,Alexa
1343,232,2025-12-06,Returned,Web
1344,800,2025-09-24,Processing,Alexa
1345,873,2025-12-12,Delivered,Alexa
1346,596,2025-01-07,Processing,Mobile
1347,928,2025-10-02,Cancelled,Mobile
1348,230,2025-06-06,Cancelled,Mobile
1349,930,2025-04-23,Shipped,Alexa
1350,106,2025-02-15,Returned,Alexa
1351,170,2025-02-27,Processing,Web
1352,199,2025-10-19,Cancelled,Alexa
1353,783,2025-08-20,Processing,Mobile
1354,369,2025-12-31,Cancelled,Mobile
1355,965,2025-08-17,Cancelled,Alexa
1356,603,2025-04-01,Shipped,Web
1357,540,2025-09-12,Shipped,Mobile
1358,55,2025-12-17,Processing,Alexa
1359,954,2025-03-07,Cancelled,Web
1360,483,2025-02-13,Shipped,Alexa
1361,286,2025-06-17,Returned,Mobile
1362,432,2025-03-05,Processing,Alexa
1363,410,2025-05-07,Returned,Alexa
1364,844,2025-04-06,Returned,Alexa
1365,741,2025-07-05,Delivered,Alexa
