OrderItemID,OrderID,ProductID,Qty,UnitPrice,DiscountPct,Tax,LineTotal
5016,1430,355,4,45.99,10,13.25,178.81
5017,1430,459,3,868.99,0,208.56,2815.53
5018,1430,315,2,852.99,0,136.48,1842.46
5019,1430,300,2,991.99,0,158.72,2142.7
5020,1431,423,4,1494.99,5,454.48,6135.44
5021,1432,265,3,454.99,10,98.28,1326.75
5022,1432,202,3,721.99,5,164.61,2222.28
5023,1432,486,1,220.99,10,15.91,214.8
5024,1432,476,4,732.99,0,234.56,3166.52
5025,1433,392,1,691.99,0,55.36,747.35
5026,1433,96,2,545.99,10,78.62,1061.4
5027,1433,266,1,232.99,15,15.84,213.88
5028,1433,185,2,252.99,15,34.41,464.49
5029,1434,385,2,1224.99,0,196,2645.98
5030,1434,197,4,659.99,0,211.2,2851.16
5031,1434,333,4,1238.99,0,396.48,5352.44
5032,1434,486,1,220.99,10,15.91,214.8
5033,1434,25,1,109.99,10,7.92,106.91
5034,1434,112,4,652.99,10,188.06,2538.82
5035,1435,198,1,1083.99,10,78.05,1053.64
5036,1435,124,4,388.99,15,105.81,1428.38
5037,1435,331,4,1061.99,0,339.84,4587.8
5038,1435,472,1,393.99,5,29.94,404.23
5039,1436,400,2,1305.99,15,177.61,2397.79
5040,1436,453,1,351.99,10,25.34,342.13
5041,1436,126,4,1486.99,0,475.84,6423.8
5042,1436,362,3,285.99,0,68.64,926.61
5043,1436,186,3,937.99,5,213.86,2887.13
5044,1437,40,4,506.99,15,137.9,1861.67
5045,1437,484,4,622.99,5,189.39,2556.75
5046,1437,494,1,1384.99,15,94.18,1271.42
5047,1438,374,3,1025.99,5,233.93,3158
5048,1438,393,2,363.99,5,55.33,746.91
5049,1438,476,1,732.99,10,52.78,712.47
5050,1438,197,1,659.99,0,52.8,712.79
5051,1439,314,4,159.99,5,48.64,656.6
5052,1439,125,4,1036.99,10,298.65,4031.81
5053,1440,353,1,155.99,5,11.86,160.05
5054,1440,479,1,1129.99,5,85.88,1159.37
5055,1440,100,3,291.99,15,59.57,804.14
5056,1440,439,4,168.99,0,54.08,730.04
5057,1441,337,1,1160.99,15,78.95,1065.79
5058,1441,490,2,968.99,10,139.53,1883.71
5059,1441,65,3,72.99,5,16.64,224.66
5060,1441,467,2,827.99,0,132.48,1788.46
5061,1442,232,3,1001.99,10,216.43,2921.8
5062,1443,479,2,1129.99,15,153.68,2074.66
5063,1443,135,2,933.99,0,149.44,2017.42
5064,1443,347,3,89.99,15,18.36,247.83
5065,1443,201,1,501.99,15,34.14,460.83
5066,1443,205,3,727.99,15,148.51,2004.88
5067,1444,455,2,1465.99,0,234.56,3166.54
5068,1444,448,3,420.99,0,101.04,1364.01
5069,1445,142,3,614.99,5,140.22,1892.94
5070,1446,69,2,998.99,15,135.86,1834.14
5071,1446,9,4,896.99,10,258.33,3487.49
5072,1447,235,4,1232.99,5,374.83,5060.19
5073,1447,99,2,1421.99,5,216.14,2917.92
5074,1447,122,4,1350.99,15,367.47,4960.84
5075,1448,460,4,1118.99,15,304.37,4108.94
5076,1448,11,2,1445.99,0,231.36,3123.34
5077,1448,409,3,773.99,5,176.47,2382.34
5078,1448,127,4,1200.99,10,345.89,4669.45
5079,1449,359,1,147.99,15,10.06,135.85
5080,1449,497,4,681.99,5,207.32,2798.88
5081,1449,197,2,659.99,5,100.32,1354.3
5082,1450,331,4,1061.99,0,339.84,4587.8
5083,1450,218,1,790.99,10,56.95,768.84
5084,1450,264,2,1444.99,15,196.52,2653
5085,1450,445,2,20.99,0,3.36,45.34
5086,1450,416,2,444.99,5,67.64,913.12
5087,1451,68,4,230.99,5,70.22,947.98
5088,1451,230,4,875.99,5,266.3,3595.06
5089,1451,400,2,1305.99,5,198.51,2679.89
5090,1451,402,1,723.99,0,57.92,781.91
5091,1451,293,2,1158.99,5,176.17,2378.25
5092,1451,330,4,791.99,10,228.09,3079.25
5093,1452,81,4,1111.99,15,302.46,4083.23
5094,1452,388,3,1182.99,5,269.72,3641.24
5095,1452,212,3,893.99,15,182.37,2462.04
5096,1453,368,4,1159.99,0,371.2,5011.16
5097,1454,348,1,586.99,0,46.96,633.95
5098,1454,72,4,436.99,5,132.84,1793.4
5099,1454,68,4,230.99,0,73.92,997.88
5100,1454,452,3,364.99,5,83.22,1123.44
5101,1454,434,3,1392.99,0,334.32,4513.29
5102,1454,477,2,1192.99,10,171.79,2319.17
5103,1455,95,3,449.99,10,97.2,1312.17
5104,1455,208,4,1001.99,0,320.64,4328.6
5105,1455,152,4,47.99,10,13.82,186.58
5106,1456,383,2,888.99,15,120.9,1632.18
5107,1457,1,4,524.99,0,168,2267.96
5108,1457,341,2,558.99,10,80.49,1086.67
5109,1457,313,2,1158.99,0,185.44,2503.42
5110,1457,109,4,1104.99,0,353.6,4773.56
5111,1457,103,1,310.99,10,22.39,302.28
5112,1458,251,1,134.99,5,10.26,138.5
5113,1458,70,3,453.99,0,108.96,1470.93
5114,1459,272,2,425.99,15,57.93,782.11
5115,1459,338,2,674.99,5,102.6,1385.08
5116,1460,470,3,203.99,10,44.06,594.83
5117,1460,128,4,987.99,15,268.73,3627.9
5118,1461,191,4,676.99,15,184.14,2485.91
5119,1461,251,1,134.99,0,10.8,145.79
5120,1461,401,4,487.99,0,156.16,2108.12
5121,1461,153,4,850.99,5,258.7,3492.46
5122,1461,455,2,1465.99,5,222.83,3008.21
5123,1462,165,1,1057.99,15,71.94,971.23
5124,1462,332,2,1276.99,5,194.1,2620.38
5125,1462,329,3,464.99,10,100.44,1355.91
5126,1462,383,2,888.99,5,135.13,1824.21
5127,1462,325,4,527.99,5,160.51,2166.87
5128,1462,110,1,628.99,10,45.29,611.38
5129,1463,196,4,347.99,0,111.36,1503.32
5130,1463,375,2,541.99,15,73.71,995.09
5131,1464,142,4,614.99,0,196.8,2656.76
5132,1464,231,3,121.99,15,24.89,335.96
5133,1464,235,3,1232.99,0,295.92,3994.89
5134,1464,206,4,1275.99,0,408.32,5512.28
5135,1464,452,2,364.99,15,49.64,670.12
5136,1464,189,3,612.99,15,125.05,1688.17
5137,1465,91,2,1053.99,0,168.64,2276.62
5138,1465,347,4,89.99,0,28.8,388.76
5139,1465,108,1,1184.99,10,85.32,1151.81
5140,1465,342,1,1071.99,10,77.18,1041.97
5141,1465,349,2,29.99,5,4.56,61.54
5142,1465,1,3,524.99,15,107.1,1445.82
5143,1466,407,4,160.99,0,51.52,695.48
5144,1466,467,3,827.99,5,188.78,2548.55
5145,1467,416,1,444.99,0,35.6,480.59
5146,1467,155,2,635.99,10,91.58,1236.36
5147,1467,430,1,421.99,10,30.38,410.17
5148,1467,408,2,474.99,0,76,1025.98
5149,1468,263,3,787.99,15,160.75,2170.12
5150,1468,196,4,347.99,10,100.22,1352.98
5151,1468,223,1,526.99,15,35.84,483.78
5152,1468,384,2,898.99,5,136.65,1844.73
5153,1468,488,2,732.99,10,105.55,1424.93
5154,1468,472,1,393.99,15,26.79,361.68
5155,1469,50,2,1364.99,15,185.64,2506.12
5156,1469,19,3,1251.99,15,255.41,3447.98
5157,1470,255,3,677.99,5,154.58,2086.85
5158,1470,352,1,1453.99,5,110.5,1491.79
5159,1471,452,1,364.99,5,27.74,374.48
5160,1471,388,1,1182.99,15,80.44,1085.98
5161,1471,18,4,825.99,10,237.89,3211.45
5162,1471,84,4,186.99,0,59.84,807.8
5163,1471,29,3,573.99,10,123.98,1673.75
5164,1472,11,4,1445.99,0,462.72,6246.68
5165,1472,22,4,1226.99,5,373,5035.56
5166,1472,70,4,453.99,15,123.49,1667.06
5167,1472,493,3,451.99,5,103.05,1391.22
5168,1472,258,3,277.99,5,63.38,855.65
5169,1473,206,2,1275.99,15,173.53,2342.71
5170,1474,318,4,300.99,5,91.5,1235.26
5171,1474,366,3,1373.99,10,296.78,4006.55
5172,1474,367,3,419.99,15,85.68,1156.65
5173,1474,190,1,1002.99,0,80.24,1083.23
5174,1474,230,1,875.99,10,63.07,851.46
5175,1475,395,4,1497.99,15,407.45,5500.62
5176,1475,442,4,799.99,15,217.6,2937.57
5177,1475,233,1,133.99,15,9.11,123
5178,1475,34,4,67.99,15,18.49,249.66
5179,1475,370,3,1201.99,0,288.48,3894.45
5180,1476,135,4,933.99,10,268.99,3631.35
5181,1477,69,1,998.99,10,71.93,971.02
5182,1477,459,1,868.99,10,62.57,844.66
5183,1477,298,1,1045.99,15,71.13,960.22
5184,1477,261,3,718.99,5,163.93,2213.05
5185,1477,70,4,453.99,0,145.28,1961.24
5186,1477,424,4,823.99,0,263.68,3559.64
5187,1478,440,1,637.99,0,51.04,689.03
5188,1478,270,2,213.99,15,29.1,392.88
5189,1478,278,4,714.99,5,217.36,2934.32
5190,1478,256,2,395.99,5,60.19,812.57
5191,1479,113,1,549.99,15,37.4,504.89
5192,1479,149,2,1056.99,15,143.75,1940.63
5193,1480,178,1,1071.99,15,72.9,984.09
5194,1480,489,1,800.99,10,57.67,778.56
5195,1480,243,4,1487.99,5,452.35,6106.71
5196,1480,257,4,1143.99,0,366.08,4942.04
5197,1481,307,3,1360.99,5,310.31,4189.13
5198,1481,292,2,907.99,10,130.75,1765.13
5199,1481,353,1,155.99,10,11.23,151.62
5200,1482,408,3,474.99,15,96.9,1308.12
5201,1482,469,2,489.99,15,66.64,899.62
5202,1483,431,4,124.99,5,38,512.96
5203,1483,491,1,891.99,5,67.79,915.18
5204,1483,453,3,351.99,10,76.03,1026.4
5205,1484,379,2,571.99,5,86.94,1173.72
5206,1484,312,3,522.99,0,125.52,1694.49
5207,1485,92,2,1065.99,5,162.03,2187.41
5208,1485,121,2,318.99,5,48.49,654.57
5209,1486,10,3,551.99,10,119.23,1609.6
5210,1486,164,1,135.99,15,9.25,124.84
5211,1486,264,2,1444.99,15,196.52,2653
5212,1486,177,1,1234.99,15,83.98,1133.72
5213,1486,129,3,251.99,10,54.43,734.8
5214,1486,455,3,1465.99,15,299.06,4037.33
5215,1487,174,4,688.99,15,187.41,2529.98
5216,1487,20,2,632.99,0,101.28,1367.26
5217,1487,164,1,135.99,5,10.34,139.53
5218,1487,362,2,285.99,10,41.18,555.96
5219,1487,294,2,184.99,5,28.12,379.6
5220,1488,409,4,773.99,0,247.68,3343.64
5221,1488,377,1,808.99,15,55.01,742.65
5222,1488,394,2,198.99,15,27.06,365.34
5223,1488,120,4,1301.99,0,416.64,5624.6
5224,1488,159,3,229.99,5,52.44,707.91
5225,1488,236,2,1306.99,5,198.66,2681.94
5226,1489,87,2,1443.99,5,219.49,2963.07
5227,1489,154,1,156.99,10,11.3,152.59
5228,1489,399,2,94.99,15,12.92,174.4
5229,1489,244,2,42.99,15,5.85,78.93
5230,1489,295,4,1309.99,15,356.32,4810.29
5231,1490,105,2,1499.99,15,204,2753.98
5232,1490,285,1,936.99,0,74.96,1011.95
5233,1490,382,1,88.99,15,6.05,81.69
5234,1490,248,2,804.99,0,128.8,1738.78
5235,1491,105,2,1499.99,10,216,2915.98
5236,1491,126,2,1486.99,15,202.23,2730.11
5237,1492,248,4,804.99,10,231.84,3129.8
5238,1493,393,2,363.99,10,52.41,707.59
5239,1493,407,4,160.99,10,46.37,625.93
5240,1493,113,2,549.99,10,79.2,1069.18
5241,1493,343,1,758.99,5,57.68,778.72
5242,1494,128,3,987.99,10,213.41,2880.98
5243,1495,331,3,1061.99,5,242.13,3268.8
5244,1495,243,1,1487.99,0,119.04,1607.03
5245,1495,169,3,755.99,15,154.22,2081.99
5246,1495,408,1,474.99,10,34.2,461.69
5247,1495,24,4,371.99,15,101.18,1365.95
5248,1495,391,1,1383.99,5,105.18,1419.97
5249,1496,100,3,291.99,15,59.57,804.14
5250,1496,149,4,1056.99,15,287.5,3881.27
5251,1496,202,1,721.99,0,57.76,779.75
5252,1497,49,4,124.99,10,36,485.96
5253,1497,371,2,105.99,5,16.11,217.49
5254,1497,245,2,1338.99,0,214.24,2892.22
5255,1497,444,1,682.99,10,49.18,663.87
5256,1497,487,4,417.99,5,127.07,1715.43
5257,1497,305,3,1235.99,5,281.81,3804.38
5258,1498,82,1,807.99,0,64.64,872.63
5259,1499,66,2,276.99,5,42.1,568.38
5260,1499,115,1,548.99,5,41.72,563.26
5261,1500,347,3,89.99,10,19.44,262.41
5262,1500,460,4,1118.99,15,304.37,4108.94
5263,1500,322,2,291.99,0,46.72,630.7
5264,1500,261,2,718.99,10,103.53,1397.71
5265,1500,169,4,755.99,15,205.63,2776
5266,1500,426,3,887.99,0,213.12,2877.09
5267,1501,475,4,1263.99,0,404.48,5460.44
5268,1502,478,3,296.99,0,71.28,962.25
5269,1503,21,3,683.99,10,147.74,1994.51
5270,1503,448,2,420.99,0,67.36,909.34
5271,1503,307,4,1360.99,10,391.97,5291.53
5272,1503,77,3,453.99,5,103.51,1397.38
5273,1504,114,4,879.99,15,239.36,3231.33
5274,1504,187,4,1184.99,10,341.28,4607.24
5275,1504,333,3,1238.99,5,282.49,3813.61
5276,1504,182,3,766.99,15,156.47,2112.29
5277,1504,275,4,329.99,15,89.76,1211.73
5278,1504,175,3,667.99,5,152.3,2056.07
5279,1505,287,1,549.99,10,39.6,534.59
5280,1505,27,3,788.99,0,189.36,2556.33
5281,1505,53,1,766.99,0,61.36,828.35
5282,1505,347,1,89.99,15,6.12,82.61
5283,1506,230,2,875.99,10,126.14,1702.92
5284,1506,32,3,471.99,10,101.95,1376.32
5285,1506,136,1,182.99,5,13.91,187.75
5286,1506,350,1,1204.99,5,91.58,1236.32
5287,1506,463,3,1279.99,15,261.12,3525.09
5288,1507,279,1,814.99,0,65.2,880.19
5289,1508,132,2,728.99,15,99.14,1338.42
5290,1508,386,1,300.99,15,20.47,276.31
5291,1508,68,3,230.99,5,52.67,710.99
5292,1508,366,3,1373.99,10,296.78,4006.55
5293,1509,170,4,865.99,5,263.26,3554.02
5294,1509,259,3,491.99,5,112.17,1514.34
5295,1509,363,2,1073.99,0,171.84,2319.82
5296,1510,407,3,160.99,5,36.71,495.53
5297,1510,451,1,1029.99,0,82.4,1112.39
5298,1510,91,2,1053.99,10,151.77,2048.95
5299,1510,86,3,113.99,10,24.62,332.39
5300,1510,223,2,526.99,15,71.67,967.55
5301,1511,40,2,506.99,5,77.06,1040.34
5302,1511,238,1,280.99,10,20.23,273.12
5303,1511,334,1,597.99,0,47.84,645.83
5304,1511,66,3,276.99,15,56.51,762.83
5305,1512,313,3,1158.99,15,236.43,3191.85
5306,1512,382,2,88.99,10,12.81,172.99
5307,1513,91,3,1053.99,0,252.96,3414.93
5308,1513,348,3,586.99,15,119.75,1616.57
5309,1513,367,4,419.99,5,127.68,1723.64
5310,1513,378,2,1307.99,15,177.89,2401.47
5311,1513,472,4,393.99,5,119.77,1616.93
5312,1513,395,1,1497.99,5,113.85,1536.94
5313,1514,453,1,351.99,5,26.75,361.14
5314,1515,321,1,679.99,5,51.68,697.67
5315,1515,473,4,1377.99,0,440.96,5952.92
5316,1515,293,2,1158.99,10,166.89,2253.07
5317,1516,114,2,879.99,5,133.76,1805.74
5318,1516,375,3,541.99,10,117.07,1580.44
5319,1516,133,4,514.99,5,156.56,2113.52
5320,1516,151,1,683.99,0,54.72,738.71
5321,1516,145,2,864.99,15,117.64,1588.12
5322,1516,11,4,1445.99,10,416.45,5622.01
5323,1517,254,1,621.99,15,42.3,570.99
5324,1517,184,4,446.99,10,128.73,1737.89
5325,1517,29,3,573.99,5,130.87,1766.74
5326,1517,208,1,1001.99,10,72.14,973.93
5327,1518,129,3,251.99,15,51.41,693.98
5328,1518,95,4,449.99,0,144,1943.96
5329,1518,122,2,1350.99,15,183.73,2480.41
5330,1518,466,2,796.99,5,121.14,1635.42
5331,1519,361,1,531.99,0,42.56,574.55
5332,1519,64,4,546.99,10,157.53,2126.69
5333,1519,190,4,1002.99,10,288.86,3899.62
5334,1520,52,2,449.99,15,61.2,826.18
5335,1521,138,4,1243.99,5,378.17,5105.33
5336,1521,93,3,498.99,5,113.77,1535.89
5337,1522,313,4,1158.99,5,352.33,4756.49
5338,1522,182,3,766.99,15,156.47,2112.29
5339,1522,232,4,1001.99,15,272.54,3679.31
5340,1522,497,1,681.99,5,51.83,699.72
5341,1523,137,3,1014.99,5,231.42,3124.14
5342,1523,120,1,1301.99,15,88.54,1195.23
5343,1523,170,3,865.99,0,207.84,2805.81
5344,1523,407,3,160.99,5,36.71,495.53
5345,1523,399,4,94.99,15,25.84,348.81
5346,1523,34,1,67.99,10,4.9,66.09
5347,1524,392,4,691.99,15,188.22,2540.99
5348,1524,420,1,653.99,5,49.7,670.99
5349,1525,436,2,541.99,15,73.71,995.09
5350,1525,34,2,67.99,0,10.88,146.86
5351,1525,13,2,241.99,15,32.91,444.29
5352,1525,371,2,105.99,15,14.41,194.59
5353,1525,80,3,811.99,5,185.13,2499.3
5354,1526,231,2,121.99,5,18.54,250.32
5355,1526,469,1,489.99,10,35.28,476.27
5356,1527,287,4,549.99,10,158.4,2138.36
5357,1527,491,4,891.99,10,256.89,3468.05
5358,1528,7,1,814.99,5,61.94,836.18
5359,1528,87,2,1443.99,0,231.04,3119.02
5360,1528,142,1,614.99,15,41.82,564.56
5361,1528,119,4,975.99,10,281.09,3794.65
5362,1528,104,3,1343.99,15,274.17,3701.34
5363,1529,406,1,1125.99,5,85.58,1155.27
5364,1529,277,4,422.99,0,135.36,1827.32
5365,1529,202,4,721.99,5,219.48,2963.04
5366,1530,71,1,1311.99,5,99.71,1346.1
5367,1531,369,2,1321.99,15,179.79,2427.17
5368,1532,357,2,481.99,5,73.26,989.04
5369,1533,188,3,1278.99,0,306.96,4143.93
5370,1533,387,1,947.99,15,64.46,870.25
5371,1534,472,1,393.99,5,29.94,404.23
5372,1534,428,3,160.99,5,36.71,495.53
5373,1535,31,2,542.99,0,86.88,1172.86
5374,1535,303,2,230.99,10,33.26,449.04
5375,1535,417,4,897.99,5,272.99,3685.35
5376,1536,34,2,67.99,5,10.33,139.51
5377,1536,471,1,873.99,15,59.43,802.32
5378,1536,248,2,804.99,5,122.36,1651.84
5379,1536,265,1,454.99,15,30.94,417.68
5380,1536,284,2,1112.99,15,151.37,2043.45
5381,1537,490,2,968.99,15,131.78,1779.06
5382,1537,222,1,1259.99,15,85.68,1156.67
5383,1537,126,3,1486.99,0,356.88,4817.85
5384,1538,232,3,1001.99,15,204.41,2759.48
5385,1538,240,3,1188.99,0,285.36,3852.33
5386,1538,10,2,551.99,15,75.07,1013.45
5387,1538,195,3,420.99,10,90.93,1227.6
5388,1539,39,4,1415.99,5,430.46,5811.22
5389,1539,358,1,94.99,5,7.22,97.46
5390,1540,25,1,109.99,10,7.92,106.91
5391,1540,441,1,766.99,15,52.16,704.1
5392,1540,206,4,1275.99,0,408.32,5512.28
5393,1540,301,1,517.99,5,39.37,531.46
5394,1540,401,1,487.99,10,35.14,474.33
5395,1541,196,2,347.99,10,50.11,676.49
5396,1541,479,1,1129.99,5,85.88,1159.37
5397,1542,239,3,133.99,10,28.94,390.71
5398,1543,30,3,307.99,15,62.83,848.2
5399,1543,173,4,682.99,5,207.63,2802.99
5400,1543,35,2,1193.99,15,162.38,2192.16
5401,1544,488,4,732.99,0,234.56,3166.52
5402,1544,426,1,887.99,10,63.94,863.13
5403,1544,289,2,1112.99,0,178.08,2404.06
5404,1544,227,2,1337.99,5,203.37,2745.55
5405,1544,428,4,160.99,15,43.79,591.16
5406,1544,387,4,947.99,5,288.19,3890.55
5407,1545,462,4,30.99,5,9.42,127.18
5408,1546,492,4,494.99,10,142.56,1924.52
5409,1547,345,3,1180.99,5,269.27,3635.09
5410,1547,138,2,1243.99,0,199.04,2687.02
5411,1547,401,4,487.99,15,132.73,1791.9
5412,1547,278,2,714.99,0,114.4,1544.38
5413,1548,160,1,1272.99,15,86.56,1168.6
5414,1548,286,3,365.99,15,74.66,1007.93
5415,1548,476,4,732.99,15,199.37,2691.54
5416,1548,465,4,1287.99,0,412.16,5564.12
5417,1548,388,3,1182.99,15,241.33,3257.95
5418,1549,391,2,1383.99,0,221.44,2989.42
5419,1549,332,2,1276.99,0,204.32,2758.3
5420,1550,104,2,1343.99,0,215.04,2903.02
5421,1550,314,2,159.99,0,25.6,345.58
5422,1550,362,1,285.99,0,22.88,308.87
5423,1550,388,4,1182.99,5,359.63,4854.99
5424,1550,498,2,525.99,15,71.53,965.71
5425,1550,152,4,47.99,5,14.59,196.95
5426,1551,423,3,1494.99,5,340.86,4601.58
5427,1552,157,3,33.99,15,6.93,93.6
5428,1553,419,4,351.99,5,107,1444.56
5429,1553,362,2,285.99,15,38.89,525.07
5430,1553,350,3,1204.99,10,260.28,3513.75
5431,1553,192,3,192.99,15,39.37,531.49
5432,1554,164,2,135.99,15,18.49,249.67
5433,1554,312,3,522.99,10,112.97,1525.04
5434,1554,410,2,169.99,15,23.12,312.1
5435,1555,353,3,155.99,5,35.57,480.14
5436,1555,193,2,973.99,5,148.05,1998.63
5437,1555,142,1,614.99,5,46.74,630.98
5438,1556,164,1,135.99,0,10.88,146.87
5439,1556,221,3,1084.99,15,221.34,2988.06
5440,1556,311,2,1079.99,10,155.52,2099.5
5441,1556,58,2,1408.99,15,191.62,2586.9
5442,1556,492,2,494.99,5,75.24,1015.72
5443,1557,257,3,1143.99,10,247.1,3335.87
5444,1557,459,1,868.99,0,69.52,938.51
5445,1557,484,4,622.99,10,179.42,2422.18
5446,1557,252,2,896.99,5,136.34,1840.62
5447,1557,320,1,1027.99,10,74.02,999.21
5448,1557,241,3,753.99,0,180.96,2442.93
5449,1558,319,3,336.99,10,72.79,982.66
5450,1558,31,3,542.99,10,117.29,1583.36
5451,1558,377,3,808.99,5,184.45,2490.07
5452,1558,208,2,1001.99,0,160.32,2164.3
5453,1558,342,1,1071.99,15,72.9,984.09
5454,1559,217,3,1491.99,15,304.37,4108.94
5455,1559,241,1,753.99,0,60.32,814.31
5456,1559,319,2,336.99,15,45.83,618.71
5457,1559,434,3,1392.99,5,317.6,4287.62
5458,1559,396,4,777.99,10,224.06,3024.82
5459,1559,454,1,499.99,15,34,458.99
5460,1560,147,1,22.99,10,1.66,22.35
5461,1560,165,3,1057.99,5,241.22,3256.49
5462,1560,228,2,836.99,10,120.53,1627.11
5463,1560,285,4,936.99,0,299.84,4047.8
5464,1560,438,4,1482.99,10,427.1,5765.86
5465,1560,291,3,1046.99,0,251.28,3392.25
5466,1561,291,4,1046.99,0,335.04,4523
5467,1561,407,2,160.99,5,24.47,330.35
5468,1561,225,2,861.99,0,137.92,1861.9
5469,1562,343,3,758.99,10,163.94,2213.21
5470,1562,242,3,1500.99,10,324.21,4376.88
5471,1562,121,2,318.99,15,43.38,585.66
5472,1562,444,3,682.99,0,163.92,2212.89
5473,1562,98,1,1194.99,0,95.6,1290.59
5474,1563,179,2,251.99,10,36.29,489.87
5475,1564,463,1,1279.99,15,87.04,1175.03
5476,1564,193,1,973.99,5,74.02,999.31
5477,1564,236,4,1306.99,5,397.32,5363.88
5478,1564,156,2,1366.99,15,185.91,2509.79
5479,1565,352,4,1453.99,5,442.01,5967.17
5480,1565,112,2,652.99,15,88.81,1198.89
5481,1565,386,2,300.99,5,45.75,617.63
5482,1566,434,2,1392.99,0,222.88,3008.86
5483,1566,43,1,423.99,5,32.22,435.01
5484,1567,486,1,220.99,10,15.91,214.8
5485,1568,234,2,405.99,15,55.21,745.39
5486,1568,351,2,321.99,10,46.37,625.95
5487,1568,132,1,728.99,5,55.4,747.94
5488,1569,364,2,968.99,5,147.29,1988.37
5489,1569,359,1,147.99,10,10.66,143.85
5490,1569,331,1,1061.99,5,80.71,1089.6
5491,1569,294,3,184.99,15,37.74,509.46
5492,1569,83,3,549.99,0,132,1781.97
5493,1570,344,2,791.99,10,114.05,1539.63
5494,1570,152,4,47.99,10,13.82,186.58
5495,1570,332,3,1276.99,15,260.51,3516.83
5496,1570,302,4,1319.99,10,380.16,5132.12
5497,1570,16,1,809.99,0,64.8,874.79
5498,1570,306,2,842.99,10,121.39,1638.77
5499,1571,312,2,522.99,0,83.68,1129.66
5500,1572,452,4,364.99,10,105.12,1419.08
5501,1573,36,2,624.99,5,95,1282.48
5502,1573,48,2,1148.99,15,156.26,2109.54
5503,1574,15,2,1374.99,10,198,2672.98
5504,1574,402,4,723.99,15,196.93,2658.5
5505,1574,248,1,804.99,0,64.4,869.39
5506,1574,39,3,1415.99,5,322.85,4358.42
5507,1575,227,1,1337.99,5,101.69,1372.78
5508,1575,26,3,270.99,15,55.28,746.3
5509,1576,24,1,371.99,10,26.78,361.57
5510,1576,361,3,531.99,15,108.53,1465.1
5511,1576,262,4,140.99,10,40.61,548.17
5512,1576,246,3,1215.99,15,248.06,3348.83
5513,1576,214,2,423.99,5,64.45,870.03
5514,1576,493,4,451.99,0,144.64,1952.6
5515,1577,304,2,119.99,15,16.32,220.3
5516,1577,77,3,453.99,0,108.96,1470.93
5517,1577,201,4,501.99,10,144.57,1951.73
5518,1577,478,4,296.99,5,90.28,1218.84
5519,1578,417,2,897.99,15,122.13,1648.71
5520,1578,491,1,891.99,5,67.79,915.18
5521,1578,333,4,1238.99,10,356.83,4817.19
5522,1578,256,1,395.99,0,31.68,427.67
5523,1579,182,2,766.99,15,104.31,1408.19
5524,1580,34,4,67.99,15,18.49,249.66
5525,1580,304,1,119.99,0,9.6,129.59
5526,1580,326,1,879.99,5,66.88,902.87
5527,1581,315,2,852.99,5,129.65,1750.33
5528,1581,75,4,927.99,15,252.41,3407.58
5529,1581,72,1,436.99,5,33.21,448.35
5530,1581,403,2,760.99,0,121.76,1643.74
5531,1581,307,4,1360.99,15,370.19,4997.56
5532,1581,212,4,893.99,5,271.77,3668.93
5533,1582,111,3,282.99,15,57.73,779.35
5534,1582,229,1,611.99,0,48.96,660.95
5535,1582,460,4,1118.99,5,340.17,4592.33
5536,1582,333,4,1238.99,0,396.48,5352.44
5537,1583,257,3,1143.99,15,233.37,3150.54
5538,1583,61,4,130.99,10,37.73,509.29
5539,1583,388,4,1182.99,15,321.77,4343.94
5540,1583,136,1,182.99,15,12.44,167.98
5541,1584,210,4,919.99,15,250.24,3378.21
5542,1584,427,4,378.99,0,121.28,1637.24
5543,1585,359,3,147.99,15,30.19,407.56
5544,1586,185,3,252.99,15,51.61,696.73
5545,1586,330,2,791.99,0,126.72,1710.7
5546,1587,394,1,198.99,10,14.33,193.42
5547,1587,127,3,1200.99,10,259.41,3502.08
5548,1587,285,1,936.99,15,63.72,860.16
5549,1587,49,1,124.99,0,10,134.99
5550,1588,498,3,525.99,15,107.3,1448.57
5551,1588,92,2,1065.99,10,153.5,2072.28
5552,1588,409,3,773.99,0,185.76,2507.73
5553,1588,412,1,1121.99,0,89.76,1211.75
5554,1588,444,3,682.99,0,163.92,2212.89
5555,1589,166,4,247.99,15,67.45,910.62
5556,1589,65,4,72.99,5,22.19,299.55
5557,1590,61,4,130.99,5,39.82,537.58
5558,1590,132,2,728.99,0,116.64,1574.62
5559,1591,409,1,773.99,10,55.73,752.32
5560,1591,33,3,1048.99,10,226.58,3058.85
5561,1592,35,1,1193.99,0,95.52,1289.51
5562,1592,97,2,432.99,0,69.28,935.26
5563,1592,313,1,1158.99,15,78.81,1063.95
5564,1592,259,2,491.99,15,66.91,903.29
5565,1593,256,2,395.99,0,63.36,855.34
5566,1593,33,1,1048.99,0,83.92,1132.91
5567,1593,359,3,147.99,5,33.74,455.51
5568,1593,214,3,423.99,0,101.76,1373.73
5569,1593,373,4,1329.99,10,383.04,5171
5570,1593,216,4,979.99,15,266.56,3598.53
5571,1594,456,4,1330.99,0,425.92,5749.88
5572,1594,76,3,1285.99,15,262.34,3541.61
5573,1594,173,4,682.99,15,185.77,2507.94
5574,1594,388,2,1182.99,0,189.28,2555.26
5575,1595,245,4,1338.99,5,407.05,5495.21
5576,1595,272,4,425.99,15,115.87,1564.24
